DATAFLOW,LAST UPDATE,freq,nace_r2,wstatus,worktime,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2018-Q4,36.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2019-Q1,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2019-Q2,37.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2019-Q3,39.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2019-Q4,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2020-Q1,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2020-Q2,36.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2020-Q3,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2020-Q4,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2021-Q1,38.1,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2021-Q2,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2021-Q3,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2021-Q4,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2022-Q1,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2022-Q2,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2022-Q3,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2022-Q4,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2023-Q1,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2023-Q2,37.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2023-Q3,38.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2023-Q4,36.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2024-Q1,37.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2024-Q2,37.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Hungary,2024-Q3,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2008-Q1,35.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2008-Q2,36.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2008-Q3,36.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2008-Q4,35.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2009-Q1,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2009-Q2,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2009-Q3,35.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2009-Q4,34.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2010-Q1,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2010-Q2,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2010-Q3,35.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2010-Q4,34.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2011-Q1,34.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2011-Q2,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2011-Q3,35.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2011-Q4,34.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2012-Q1,34.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2012-Q2,34.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2012-Q3,35.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2012-Q4,34.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2013-Q1,34.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2013-Q2,35.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2013-Q3,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2013-Q4,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2014-Q1,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2014-Q2,35.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2014-Q3,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2014-Q4,34.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2015-Q1,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2015-Q2,35.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2015-Q3,35.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2015-Q4,34.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2016-Q1,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2016-Q2,35.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2016-Q3,35.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2016-Q4,35.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2017-Q1,35.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2017-Q2,35.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2017-Q3,36.9,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2017-Q4,35.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2018-Q1,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2018-Q2,36.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2018-Q3,36.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2018-Q4,36.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2019-Q1,36.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2019-Q2,36.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2019-Q3,36.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2019-Q4,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2020-Q1,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2020-Q2,36.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2020-Q3,36.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2020-Q4,35.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2021-Q1,36.2,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2021-Q2,36.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2021-Q3,36.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2021-Q4,35.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2022-Q1,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2022-Q2,35.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2022-Q3,35.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2022-Q4,35.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2023-Q1,34.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2023-Q2,35.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2023-Q3,35.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2023-Q4,34.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2024-Q1,34.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2024-Q2,34.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Ireland,2024-Q3,35.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2008-Q1,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2008-Q2,41.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2008-Q3,42.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2008-Q4,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2009-Q1,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2009-Q2,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2009-Q3,40.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2009-Q4,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2010-Q1,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2010-Q2,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2010-Q3,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2010-Q4,37.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2011-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2011-Q2,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2011-Q3,40.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2011-Q4,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2012-Q1,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2012-Q2,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2012-Q3,39.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2012-Q4,37.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2013-Q1,37.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2013-Q2,39.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2013-Q3,40.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2013-Q4,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2014-Q1,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2014-Q2,38.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2014-Q3,40.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2014-Q4,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2015-Q1,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2015-Q2,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2015-Q3,40.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2015-Q4,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2016-Q1,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2016-Q2,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2016-Q3,40.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2016-Q4,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2017-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2017-Q2,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2017-Q3,39.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2017-Q4,37.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2018-Q1,37.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2018-Q2,39.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2018-Q3,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2018-Q4,37.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2019-Q1,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2019-Q2,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2019-Q3,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2019-Q4,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2020-Q1,37.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2020-Q2,35.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2020-Q3,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2020-Q4,37.3,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2021-Q1,36.0,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2021-Q2,35.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Iceland,2021-Q3,36.8,,
